CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpent,NumTransactions,NumInteractions,UnresolvedCount,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus,Churn,AgeGroup,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,RiskFlag
868,56,M,Married,High,1858.01,6,0.0,0.0,2023-07-22,12,Website,0,Not Churned,50-59,163,12,1858.01,3,2,4,324,Others,Monitor
869,56,M,Married,High,1708.06,7,2.0,1.0,2023-12-15,19,Online Banking,1,Churned,50-59,17,19,1708.06,5,2,4,524,Recent,At Risk
870,29,M,Married,High,358.81,1,1.0,1.0,2023-01-18,36,Website,0,Not Churned,20-29,348,36,358.81,1,4,1,141,Frequent,At Risk
871,68,F,Single,Medium,1268.83,4,2.0,1.0,2023-09-16,38,Online Banking,0,Not Churned,60-69,107,38,1268.83,4,4,3,443,Loyal,At Risk
872,39,M,Single,High,2710.07,8,0.0,0.0,2023-04-30,16,Website,0,Not Churned,30-39,246,16,2710.07,2,2,5,225,At Risk,At Risk
873,68,M,Divorced,Medium,868.72,3,0.0,0.0,2023-10-20,46,Website,0,Not Churned,60-69,73,46,868.72,5,5,2,552,Loyal,Safe
874,68,F,Married,Low,488.21,1,2.0,0.0,2023-12-29,8,Mobile App,0,Not Churned,60-69,3,8,488.21,5,1,1,511,Recent,Monitor
875,69,F,Divorced,High,2066.71,8,0.0,0.0,2023-12-02,9,Website,0,Not Churned,60-69,30,9,2066.71,5,1,5,515,Recent,Monitor
876,20,F,Widowed,Low,1940.62,8,1.0,0.0,2023-09-20,4,Online Banking,0,Not Churned,20-29,103,4,1940.62,4,1,4,414,Recent,Monitor
877,30,F,Married,High,2189.55,7,0.0,0.0,2023-05-31,36,Website,0,Not Churned,30-39,215,36,2189.55,2,4,5,245,Frequent,Monitor
878,47,M,Single,Medium,2181.62,8,0.0,0.0,2023-08-05,47,Website,0,Not Churned,40-49,149,47,2181.62,3,5,5,355,Loyal,Safe
879,27,M,Married,Low,328.09,1,1.0,0.0,2023-07-11,38,Online Banking,0,Not Churned,20-29,174,38,328.09,3,4,1,341,Loyal,Safe
880,69,F,Widowed,High,1311.23,7,2.0,0.0,2023-11-10,49,Online Banking,0,Not Churned,60-69,52,49,1311.23,5,5,3,553,Loyal,Safe
881,26,F,Divorced,Low,189.28,1,2.0,1.0,2023-04-01,49,Website,0,Not Churned,20-29,275,49,189.28,2,5,1,251,Frequent,At Risk
882,23,M,Married,Medium,745.26,3,0.0,0.0,2023-09-10,45,Website,0,Not Churned,20-29,113,45,745.26,4,5,2,452,Loyal,Safe
883,61,M,Single,Medium,776.71,7,2.0,2.0,2023-10-15,4,Website,0,Not Churned,60-69,78,4,776.71,4,1,2,412,Recent,At Risk
884,19,M,Widowed,High,2069.03,9,1.0,1.0,2023-10-05,8,Online Banking,0,Not Churned,<20,88,8,2069.03,4,1,5,415,Recent,At Risk
885,61,F,Widowed,High,2431.03,9,2.0,1.0,2023-01-09,43,Mobile App,0,Not Churned,60-69,357,43,2431.03,1,5,5,155,Frequent,At Risk
886,33,F,Divorced,Low,2197.83,7,1.0,0.0,2023-08-21,7,Mobile App,0,Not Churned,30-39,133,7,2197.83,4,1,5,415,Recent,Monitor
887,30,F,Married,Medium,812.28,4,2.0,1.0,2023-03-11,3,Website,0,Not Churned,30-39,296,3,812.28,1,1,2,112,At Risk,At Risk
888,65,M,Single,Medium,436.94,3,1.0,1.0,2023-09-04,1,Online Banking,0,Not Churned,60-69,119,1,436.94,4,1,1,411,Recent,At Risk
889,30,M,Married,High,306.88,4,0.0,0.0,2023-01-26,4,Mobile App,0,Not Churned,30-39,340,4,306.88,1,1,1,111,At Risk,At Risk
890,39,M,Single,Medium,369.47,2,2.0,0.0,2023-03-01,1,Mobile App,0,Not Churned,30-39,306,1,369.47,1,1,1,111,At Risk,At Risk
891,36,F,Divorced,Medium,1602.17,5,2.0,2.0,2023-03-15,46,Website,0,Not Churned,30-39,292,46,1602.17,1,5,4,154,Frequent,At Risk
892,43,F,Widowed,Medium,183.21,1,1.0,1.0,2023-01-16,42,Mobile App,0,Not Churned,40-49,350,42,183.21,1,5,1,151,Frequent,At Risk
893,31,M,Divorced,Low,3026.91,9,2.0,1.0,2023-10-14,38,Mobile App,0,Not Churned,30-39,79,38,3026.91,4,4,5,445,Champions,At Risk
894,48,M,Widowed,Low,983.26,3,2.0,1.0,2023-08-21,37,Mobile App,0,Not Churned,40-49,133,37,983.26,4,4,2,442,Loyal,At Risk
895,46,F,Married,Low,1649.0800000000002,7,0.0,0.0,2023-09-26,12,Mobile App,0,Not Churned,40-49,97,12,1649.0800000000002,4,2,4,424,Recent,Monitor
896,62,F,Widowed,Medium,1403.03,8,1.0,0.0,2023-11-22,42,Online Banking,0,Not Churned,60-69,40,42,1403.03,5,5,3,553,Loyal,Safe
897,59,F,Single,High,2125.28,8,2.0,2.0,2023-08-21,10,Mobile App,0,Not Churned,50-59,133,10,2125.28,4,1,5,415,Recent,At Risk
898,39,M,Divorced,High,2794.0,9,1.0,1.0,2023-01-09,47,Online Banking,0,Not Churned,30-39,357,47,2794.0,1,5,5,155,Frequent,At Risk
899,24,M,Widowed,High,38.78,1,1.0,1.0,2023-12-16,1,Website,1,Churned,20-29,16,1,38.78,5,1,1,511,Recent,At Risk
900,54,F,Widowed,Low,353.54,3,1.0,0.0,2023-03-23,2,Online Banking,0,Not Churned,50-59,284,2,353.54,2,1,1,211,At Risk,At Risk
901,66,M,Married,Medium,517.94,2,0.0,0.0,2023-01-14,12,Website,0,Not Churned,60-69,352,12,517.94,1,2,1,121,At Risk,At Risk
902,58,F,Married,Low,1040.2,7,2.0,1.0,2023-09-17,39,Online Banking,0,Not Churned,50-59,106,39,1040.2,4,4,3,443,Loyal,At Risk
903,44,M,Married,Low,762.78,4,1.0,0.0,2023-06-22,48,Mobile App,1,Churned,40-49,193,48,762.78,3,5,2,352,Loyal,Safe
904,48,M,Single,High,1684.39,7,1.0,0.0,2023-11-24,36,Mobile App,0,Not Churned,40-49,38,36,1684.39,5,4,4,544,Champions,Safe
905,23,M,Married,High,1222.55,8,1.0,1.0,2023-11-27,7,Online Banking,0,Not Churned,20-29,35,7,1222.55,5,1,3,513,Recent,At Risk
906,33,F,Widowed,Medium,1235.8,5,0.0,0.0,2023-04-03,38,Website,1,Churned,30-39,273,38,1235.8,2,4,3,243,Frequent,Monitor
907,55,M,Single,Low,54.82,1,0.0,0.0,2023-06-07,25,Website,0,Not Churned,50-59,208,25,54.82,2,3,1,231,Others,Monitor
908,55,F,Married,Medium,1865.09,9,2.0,1.0,2023-12-06,3,Website,0,Not Churned,50-59,26,3,1865.09,5,1,4,514,Recent,At Risk
909,67,M,Widowed,Low,718.24,3,0.0,0.0,2023-02-02,27,Online Banking,0,Not Churned,60-69,333,27,718.24,1,3,2,132,Others,Monitor
910,49,F,Single,Medium,797.14,4,0.0,0.0,2023-08-16,24,Online Banking,0,Not Churned,40-49,138,24,797.14,4,3,2,432,Loyal,Safe
911,50,F,Widowed,Low,1058.9,3,0.0,0.0,2023-02-27,27,Mobile App,0,Not Churned,50-59,308,27,1058.9,1,3,3,133,Others,Monitor
912,66,F,Married,Medium,1915.01,9,1.0,1.0,2023-07-30,6,Mobile App,0,Not Churned,60-69,155,6,1915.01,3,1,4,314,Others,At Risk
913,34,F,Married,Low,267.44,1,2.0,0.0,2023-09-17,25,Mobile App,0,Not Churned,30-39,106,25,267.44,4,3,1,431,Loyal,Safe
914,50,F,Single,Low,1722.8,7,2.0,1.0,2023-07-31,43,Website,0,Not Churned,50-59,154,43,1722.8,3,5,4,354,Loyal,At Risk
915,28,M,Divorced,High,1786.6,7,0.0,0.0,2023-06-22,31,Online Banking,0,Not Churned,20-29,193,31,1786.6,3,3,4,334,Loyal,Safe
916,30,M,Widowed,Low,1176.86,6,0.0,0.0,2023-08-31,44,Mobile App,0,Not Churned,30-39,123,44,1176.86,4,5,3,453,Loyal,Safe
917,47,F,Widowed,High,1799.36,8,1.0,0.0,2023-05-10,9,Mobile App,0,Not Churned,40-49,236,9,1799.36,2,1,4,214,At Risk,At Risk
918,18,F,Divorced,Medium,1140.8200000000002,4,0.0,0.0,2023-10-11,39,Mobile App,1,Churned,<20,82,39,1140.8200000000002,4,4,3,443,Loyal,Safe
919,47,F,Divorced,High,1547.47,7,0.0,0.0,2023-12-14,29,Website,1,Churned,40-49,18,29,1547.47,5,3,4,534,Loyal,Safe
920,44,M,Widowed,Low,2059.02,9,1.0,1.0,2023-10-08,14,Mobile App,0,Not Churned,40-49,85,14,2059.02,4,2,5,425,Recent,At Risk
921,57,F,Single,High,1778.2,6,1.0,1.0,2023-11-05,36,Online Banking,0,Not Churned,50-59,57,36,1778.2,5,4,4,544,Champions,At Risk
922,40,M,Divorced,High,1135.0,3,1.0,1.0,2023-08-10,29,Website,0,Not Churned,40-49,144,29,1135.0,3,3,3,333,Loyal,At Risk
923,37,F,Married,Medium,2462.85,9,2.0,2.0,2023-02-10,43,Website,0,Not Churned,30-39,325,43,2462.85,1,5,5,155,Frequent,At Risk
924,23,M,Single,High,760.13,2,1.0,1.0,2023-03-25,41,Website,1,Churned,20-29,282,41,760.13,2,5,2,252,Frequent,At Risk
925,54,F,Divorced,Medium,1930.41,5,0.0,0.0,2023-01-20,38,Mobile App,1,Churned,50-59,346,38,1930.41,1,4,4,144,Frequent,Monitor
926,37,M,Married,Medium,157.62,1,0.0,0.0,2023-05-03,22,Online Banking,1,Churned,30-39,243,22,157.62,2,3,1,231,Others,Monitor
927,54,M,Married,High,1462.34,5,0.0,0.0,2023-06-06,12,Mobile App,1,Churned,50-59,209,12,1462.34,2,2,3,223,At Risk,At Risk
928,23,F,Widowed,Low,2584.66,8,2.0,1.0,2023-05-21,40,Website,0,Not Churned,20-29,225,40,2584.66,2,5,5,255,Frequent,At Risk
929,46,F,Single,Medium,358.27,1,0.0,0.0,2023-02-16,49,Online Banking,0,Not Churned,40-49,319,49,358.27,1,5,1,151,Frequent,Monitor
930,30,F,Divorced,High,809.61,2,0.0,0.0,2023-08-10,26,Website,0,Not Churned,30-39,144,26,809.61,3,3,2,332,Loyal,Safe
931,44,F,Married,Medium,1985.28,5,1.0,1.0,2023-03-10,46,Mobile App,0,Not Churned,40-49,297,46,1985.28,1,5,5,155,Frequent,At Risk
932,67,M,Widowed,High,350.46,1,1.0,0.0,2023-06-05,28,Online Banking,0,Not Churned,60-69,210,28,350.46,2,3,1,231,Others,Monitor
933,37,M,Divorced,High,74.06,1,2.0,1.0,2023-04-29,21,Website,0,Not Churned,30-39,247,21,74.06,2,2,1,221,At Risk,At Risk
934,30,M,Married,Low,282.29,1,1.0,0.0,2023-11-14,27,Mobile App,0,Not Churned,30-39,48,27,282.29,5,3,1,531,Loyal,Safe
935,56,M,Widowed,High,939.39,4,2.0,0.0,2023-10-28,33,Website,1,Churned,50-59,65,33,939.39,5,4,2,542,Loyal,Safe
936,25,M,Married,Medium,2591.57,9,0.0,0.0,2023-07-28,29,Mobile App,0,Not Churned,20-29,157,29,2591.57,3,3,5,335,Loyal,Safe
937,34,M,Widowed,Medium,1842.66,7,2.0,1.0,2023-03-30,24,Mobile App,1,Churned,30-39,277,24,1842.66,2,3,4,234,Others,At Risk
938,47,F,Widowed,Low,695.9300000000001,3,1.0,1.0,2023-06-19,32,Website,0,Not Churned,40-49,196,32,695.9300000000001,3,4,2,342,Loyal,At Risk
939,18,M,Single,Medium,394.48,1,0.0,0.0,2023-11-22,6,Website,0,Not Churned,<20,40,6,394.48,5,1,1,511,Recent,Monitor
940,41,M,Divorced,Low,1536.43,7,2.0,1.0,2023-04-04,27,Mobile App,0,Not Churned,40-49,272,27,1536.43,2,3,4,234,Others,At Risk
941,33,M,Widowed,High,1440.83,6,0.0,0.0,2023-09-22,16,Website,0,Not Churned,30-39,101,16,1440.83,4,2,3,423,Recent,Monitor
942,28,F,Married,High,1539.42,7,0.0,0.0,2023-06-13,36,Online Banking,0,Not Churned,20-29,202,36,1539.42,3,4,4,344,Loyal,Safe
943,21,M,Divorced,High,398.92,2,1.0,0.0,2023-03-19,47,Website,0,Not Churned,20-29,288,47,398.92,2,5,1,251,Frequent,Monitor
944,21,F,Divorced,Low,1280.1,5,2.0,1.0,2023-06-04,30,Website,0,Not Churned,20-29,211,30,1280.1,2,3,3,233,Others,At Risk
945,34,M,Divorced,Medium,541.1999999999999,5,0.0,0.0,2023-07-20,15,Website,0,Not Churned,30-39,165,15,541.1999999999999,3,2,2,322,Others,Monitor
946,66,M,Single,Medium,451.82,3,0.0,0.0,2023-11-13,8,Mobile App,0,Not Churned,60-69,49,8,451.82,5,1,1,511,Recent,Monitor
947,27,F,Widowed,High,589.06,3,1.0,1.0,2023-05-06,31,Website,1,Churned,20-29,240,31,589.06,2,3,2,232,Others,At Risk
948,38,M,Widowed,Medium,1416.12,5,0.0,0.0,2023-02-12,9,Mobile App,1,Churned,30-39,323,9,1416.12,1,1,3,113,At Risk,At Risk
949,55,M,Widowed,Low,956.3,4,0.0,0.0,2023-06-12,42,Online Banking,0,Not Churned,50-59,203,42,956.3,3,5,2,352,Loyal,Safe
950,66,F,Widowed,Low,1085.17,4,0.0,0.0,2023-04-22,21,Online Banking,0,Not Churned,60-69,254,21,1085.17,2,2,3,223,At Risk,At Risk
951,35,F,Married,Low,1494.92,7,2.0,1.0,2023-11-08,39,Online Banking,0,Not Churned,30-39,54,39,1494.92,5,4,4,544,Champions,At Risk
952,27,M,Widowed,Low,344.33,1,1.0,1.0,2023-03-20,39,Website,0,Not Churned,20-29,287,39,344.33,2,4,1,241,Frequent,At Risk
953,62,M,Divorced,Medium,2580.58,9,2.0,1.0,2023-10-21,43,Website,0,Not Churned,60-69,72,43,2580.58,5,5,5,555,Champions,At Risk
954,33,F,Widowed,Low,2009.32,6,0.0,0.0,2023-07-20,20,Online Banking,0,Not Churned,30-39,165,20,2009.32,3,2,5,325,Others,Monitor
955,56,F,Widowed,Medium,1453.74,6,2.0,1.0,2023-12-08,26,Website,0,Not Churned,50-59,24,26,1453.74,5,3,3,533,Loyal,At Risk
956,32,F,Widowed,High,858.04,3,0.0,0.0,2023-10-20,38,Online Banking,0,Not Churned,30-39,73,38,858.04,5,4,2,542,Loyal,Safe
957,51,F,Widowed,Medium,32.8,1,0.0,0.0,2023-06-01,43,Mobile App,0,Not Churned,50-59,214,43,32.8,2,5,1,251,Frequent,Monitor
958,22,M,Single,Low,972.8,5,1.0,1.0,2023-05-21,14,Online Banking,0,Not Churned,20-29,225,14,972.8,2,2,2,222,At Risk,At Risk
959,34,M,Divorced,Medium,285.35,1,0.0,0.0,2023-11-17,48,Online Banking,0,Not Churned,30-39,45,48,285.35,5,5,1,551,Loyal,Safe
960,54,F,Single,High,1553.52,6,2.0,2.0,2023-02-10,41,Online Banking,0,Not Churned,50-59,325,41,1553.52,1,5,4,154,Frequent,At Risk
961,25,M,Divorced,High,964.33,3,2.0,1.0,2023-05-01,21,Mobile App,0,Not Churned,20-29,245,21,964.33,2,2,2,222,At Risk,At Risk
962,41,F,Widowed,High,1021.08,4,2.0,2.0,2023-04-04,19,Online Banking,1,Churned,40-49,272,19,1021.08,2,2,3,223,At Risk,At Risk
963,45,F,Widowed,Medium,660.3299999999999,3,2.0,0.0,2023-09-17,14,Online Banking,0,Not Churned,40-49,106,14,660.3299999999999,4,2,2,422,Recent,Monitor
964,64,M,Divorced,Low,2348.82,9,2.0,1.0,2023-03-13,9,Online Banking,0,Not Churned,60-69,294,9,2348.82,1,1,5,115,At Risk,At Risk
965,25,F,Divorced,Low,213.98,1,1.0,1.0,2023-07-11,42,Mobile App,1,Churned,20-29,174,42,213.98,3,5,1,351,Loyal,At Risk
966,40,F,Single,Medium,2097.75,7,0.0,0.0,2023-05-16,4,Mobile App,1,Churned,40-49,230,4,2097.75,2,1,5,215,At Risk,At Risk
967,52,M,Single,Low,230.71,1,0.0,0.0,2023-04-28,23,Online Banking,0,Not Churned,50-59,248,23,230.71,2,3,1,231,Others,Monitor
968,48,M,Married,Low,344.12,2,1.0,0.0,2023-01-17,22,Online Banking,0,Not Churned,40-49,349,22,344.12,1,3,1,131,Others,Monitor
969,34,F,Married,Medium,1296.96,4,1.0,1.0,2023-04-25,20,Online Banking,0,Not Churned,30-39,251,20,1296.96,2,2,3,223,At Risk,At Risk
970,45,M,Single,High,748.6800000000001,6,2.0,2.0,2023-03-22,19,Website,1,Churned,40-49,285,19,748.6800000000001,2,2,2,222,At Risk,At Risk
971,65,M,Married,Low,283.95,2,0.0,0.0,2023-10-17,19,Mobile App,1,Churned,60-69,76,19,283.95,4,2,1,421,Recent,Monitor
972,65,M,Single,High,1105.44,3,0.0,0.0,2023-10-26,23,Mobile App,0,Not Churned,60-69,67,23,1105.44,5,3,3,533,Loyal,Safe
973,68,M,Single,Low,56.53,1,0.0,0.0,2023-10-18,31,Website,0,Not Churned,60-69,75,31,56.53,5,4,1,541,Loyal,Safe
974,29,M,Single,High,1789.81,6,0.0,0.0,2023-09-12,46,Mobile App,0,Not Churned,20-29,111,46,1789.81,4,5,4,454,Champions,Safe
975,41,M,Married,High,1892.18,7,0.0,0.0,2023-09-14,19,Mobile App,1,Churned,40-49,109,19,1892.18,4,2,4,424,Recent,Monitor
976,32,F,Divorced,Low,557.62,2,0.0,0.0,2023-02-17,44,Online Banking,0,Not Churned,30-39,318,44,557.62,1,5,2,152,Frequent,Monitor
977,57,M,Widowed,Low,772.3399999999999,3,2.0,0.0,2023-02-08,20,Online Banking,0,Not Churned,50-59,327,20,772.3399999999999,1,2,2,122,At Risk,At Risk
978,48,F,Married,Medium,1465.5,7,1.0,1.0,2023-09-14,26,Mobile App,0,Not Churned,40-49,109,26,1465.5,4,3,3,433,Loyal,At Risk
979,44,F,Widowed,Low,1711.28,7,1.0,0.0,2023-05-18,6,Website,1,Churned,40-49,228,6,1711.28,2,1,4,214,At Risk,At Risk
980,52,F,Widowed,Low,2079.5,8,1.0,1.0,2023-05-04,28,Online Banking,0,Not Churned,50-59,242,28,2079.5,2,3,5,235,Others,At Risk
981,35,M,Divorced,Medium,285.43,1,0.0,0.0,2023-09-23,41,Website,0,Not Churned,30-39,100,41,285.43,4,5,1,451,Loyal,Safe
982,53,M,Married,High,913.21,6,1.0,0.0,2023-06-20,4,Mobile App,1,Churned,50-59,195,4,913.21,3,1,2,312,Others,Monitor
983,25,F,Widowed,Medium,1395.3000000000002,5,2.0,1.0,2023-05-09,49,Mobile App,0,Not Churned,20-29,237,49,1395.3000000000002,2,5,3,253,Frequent,At Risk
984,63,F,Divorced,High,1127.04,8,1.0,0.0,2023-05-01,44,Website,0,Not Churned,60-69,245,44,1127.04,2,5,3,253,Frequent,Monitor
985,66,F,Divorced,Medium,1752.58,5,2.0,1.0,2023-03-04,9,Website,0,Not Churned,60-69,303,9,1752.58,1,1,4,114,At Risk,At Risk
986,55,F,Single,Low,1392.61,7,2.0,0.0,2023-11-08,49,Online Banking,0,Not Churned,50-59,54,49,1392.61,5,5,3,553,Loyal,Safe
987,22,M,Married,Low,1683.65,7,0.0,0.0,2023-06-08,14,Mobile App,1,Churned,20-29,207,14,1683.65,2,2,4,224,At Risk,At Risk
988,31,F,Widowed,High,2543.12,9,2.0,2.0,2023-02-14,31,Website,0,Not Churned,30-39,321,31,2543.12,1,4,5,145,Frequent,At Risk
989,55,M,Divorced,Low,1530.42,7,2.0,2.0,2023-07-26,29,Website,1,Churned,50-59,159,29,1530.42,3,3,4,334,Loyal,At Risk
990,37,F,Widowed,High,483.5,1,2.0,1.0,2023-06-07,49,Mobile App,1,Churned,30-39,208,49,483.5,2,5,1,251,Frequent,At Risk
991,61,M,Married,Medium,801.36,3,0.0,0.0,2023-09-17,22,Website,0,Not Churned,60-69,106,22,801.36,4,3,2,432,Loyal,Safe
992,26,M,Single,Low,311.62,1,1.0,1.0,2023-03-26,9,Website,0,Not Churned,20-29,281,9,311.62,2,1,1,211,At Risk,At Risk
993,50,F,Widowed,High,81.64,1,0.0,0.0,2023-12-27,11,Website,0,Not Churned,50-59,5,11,81.64,5,2,1,521,Recent,Monitor
994,35,F,Single,Medium,1801.34,9,2.0,2.0,2023-07-23,25,Mobile App,0,Not Churned,30-39,162,25,1801.34,3,3,4,334,Loyal,At Risk
995,23,F,Divorced,Low,1020.0,5,1.0,0.0,2023-07-31,34,Website,1,Churned,20-29,154,34,1020.0,3,4,3,343,Loyal,Safe
996,54,F,Single,Low,227.25,1,0.0,0.0,2023-01-29,38,Mobile App,0,Not Churned,50-59,337,38,227.25,1,4,1,141,Frequent,Monitor
997,19,M,Widowed,High,419.82,2,0.0,0.0,2023-04-01,5,Mobile App,0,Not Churned,<20,275,5,419.82,2,1,1,211,At Risk,At Risk
998,47,M,Married,Low,252.15,1,0.0,0.0,2023-07-10,47,Website,0,Not Churned,40-49,175,47,252.15,3,5,1,351,Loyal,Safe
999,23,M,Widowed,High,2393.26,9,0.0,0.0,2023-01-08,23,Website,0,Not Churned,20-29,358,23,2393.26,1,3,5,135,Others,Monitor
1000,34,M,Widowed,Low,1670.79,6,0.0,0.0,2023-08-13,22,Mobile App,0,Not Churned,30-39,141,22,1670.79,3,3,4,334,Loyal,Safe
